collectivity	n
collectivization	n
collectivize	t
collectivized	t
collectivizing	t
collector	n
collectorate	n
collectorship	n
colleen	n
college	n
college-preparatory	a
colleger	n
collegian	n
collegiately	v
collegiateness	n
collegiugia	n
collegium	n
collenchyma	n
collenchymatous	a
collete	n
colleted	v
colleting	v
collette	n
colley	n
collide	i
collided	i
colliding	i
collie	n
collied	v
collielike	a
collier	n
colliery	n
collieshangie	n
colligan	n
colligate	t
colligated	t
colligating	t
colligation	n
colligative	a
collimate	t
collimated	t
collimating	t
collimation	n
collimator	n
collimore	n
collin	n
colline	n
collinear	a
collinearity	n
collinearly	v
collingswood	n
collingwood	n
collins	n
collinsia	n
collinsville	n
collis	n
collision	n
collisional	a
colloblast	n
collocate	t
collocated	t
collocating	t
collocation	n
collocative	a
collocutor	n
collodi	n
collodion	n
collogue	v
collogued	i
colloguing	i
colloidal	a
colloidality	n
collop	n
collophane	n
collophore	n
colloq	n
colloquial	a
colloquialism	n
colloquialist	n
colloquially	v
colloquialness	n
colloquies	n
colloquist	n
colloquium	n
colloquiums	n
colloququia	n
colloquy	n
collotype	n
collotyped	v
collotypic	a
collotyping	v
collotypy	n
collude	i
colluded	i
colluder	n
colluding	i
collum	n
collun	n
collunarium	n
collusion	n
collusive	a
collusively	v
collusiveness	n
collut	n
collutories	n
collutorium	n
collutory	n
colluvium	n
colly	n
collyer	n
collying	v
collylyria	n
collyr	n
collyrium	n
collywobbles	n
colman	n
colmar	n
colnaria	n
colner	n
colo	n
colob	n
colobus	n
colocynth	n
colog	n
cologarithm	n
cologne	n
colola	n
colomb	n
colomb-bchar	n
colombes	n
colombi	n
colombia	n
colombier	n
colombo	n
colon	n
colonate	n
colonel	n
colonelcy	n
colones	n
colonette	n
coloni	n
colonialise	t
colonialised	t
colonialising	t
colonialization	n
colonialize	t
colonialized	t
colonializing	t
colonially	v
colonie	n
colonies	n
colonisability	n
colonisable	a
colonisation	n
colonisationist	n
colonise	t
colonised	t
coloniser	n
colonising	t
colonist	n
colonitis	n
colonizability	n
colonizable	a
colonization	n
colonizationist	n
colonized	v
colonizer	n
colonizing	v
colonnade	n
colonnaded	a
colons	n
colonsay	n
colonus	n
colony	n
colophon	n
colophony	n
coloquintida	n
color	n
color-blind	a
colorability	n
colorable	a
colorableness	n
colorably	v
colorado	a
colorado	n
coloradoite	n
colorant	n
coloration	n
colorational	a
colorationally	v
coloratura	n
colorbearer	n
colorcasting	v
colored	a
colorer	n
colorfast	a
colorfastness	n
colorful	a
colorfully	v
colorfulness	n
colorific	a
colorimeter	n
colorimetric	a
colorimetrical	a
colorimetrically	v
colorimetrist	n
coloring	n
colorist	n
coloristic	a
colorless	a
colorlessly	v
colorlessness	n
colorman	n
colors	n
colory	a
coloslossi	n
colossae	n
colossal	a
colossality	n
colossally	v
colosseum	n
colossian	n
colossians	n
colossus	n
colostomies	n
colostomy	n
colostral	a
colostrum	n
colotomies	n
colotomy	n
colourability	n
colourable	a
colourableness	n
colourably	v
colouration	n
colourational	a
colourationally	v
coloured	a
colourer	n
colourful	a
colourfully	v
colourfulness	n
colouring	n
colourist	n
colouristic	a
colourless	a
colourlessly	v
colourlessness	n
colp	n
colpin	n
colpitis	n
colpoda	n
colportage	n
colporteur	n
colporteurs	n
colpotomies	n
colpotomy	n
cols	n
colson	n
colston	n
colt	n
coltee	n
colter	n
coltin	n
coltish	a
coltishly	v
coltishness	n
colton	n
coltoria	n
coltrane	n
coltsfoot	n
coltsfoots	n
coltson	n
coltun	n
colubaria	n
colubrine	a
colugo	n
colugos	n
colum	n
columba	n
columban	a
columbaries	n
columbarium	n
columbary	n
columbate	n
columbeia	n
columbeion	n
columbia	n
columbiana	n
columbic	a
columbier	n
columbine	n
columbite	n
columbium	n
columbous	a
columbus	n
columbyne	n
columella	n
columellae	n
columellar	a
columellate	a
columelliform	a
column	n
columnae caelatae	n
columnar	a
columnarity	n
columnarized	a
columned	a
columniation	n
columnist	n
colure	n
colusa	n
colver	n
colvert	n
colville	n
colvin	n
colwell	n
colwen	n
colwin	n
coly	n
colyer	n
colza	n
com	n
coma	n
comae	n
comaetho	n
comaker	n
comal	n
comanche	n
comandante	n
comandantes	n
comaneci	n
comas	n
comate	a
comatic	a
comatose	a
comatosely	v
comatoseness	n
comatosity	n
comatulid	n
combatable	a
combated	v
combater	n
combating	v
combative	a
combatively	v
combativeness	n
combativity	n
combatted	v
combatter	n
combatting	v
combe	n
comber	n
combes	n
combfish	n
combinable	a
combinableness	n
combinably	v
combination	n
combinational	a
combinations	n
combinative	a
combinatorial	a
combined	v
combinedly	v
combinedness	n
combiner	n
combings	n
combining	v
combless	a
comblessness	n
combo	n
combos	n
combs	n
combustibility	n
combustibleness	n
combustibly	v
combustive	a
combustor	n
comdg	n
comdia	n
comdr	n
comdt	n
come about	i
come across	i
come along	i
come at	i
come away	i
come between	i
come by	i
come forward	i
come in	i
come into	i
come of	i
come off	i
come out	i
come over	i
come round	i
come through	i
come to	i
come up	i
come upon	i
come-at-able	a
come-hither	a
comeatable	a
comecon	n
comedial	a
comedian	n
comedic	a
comedically	v
comedienne	n
comedies	n
comedietta	n
comediette	n
comedist	n
comedo	n
comedy	n
comelier	a
comeliest	a
comelily	v
comeliness	n
comely	a
comenius	n
comer	n
comes	n
comet	n
cometary	a
cometes	n
cometh	v
cometical	a
cometlike	a
comeuppance	n
comfier	a
comfiest	a
comfily	v
comfiness	n
comfit	n
comfort	n
comfortable	a
comfortableness	n
comfortably	v
comforter	n
comfortingly	v
comfortless	a
comfortlessly	v
comfortlessness	n
comfrey	n
comfreys	n
comfy	a
comical	a
comicality	n
comically	v
comicalness	n
cominch	n
comines	n
cominform	n
cominformist	n
comintern	n
comites	n
comitia	n
comitial	a
comities	n
comity	n
comm	n
comma	n
commack	n
commager	n
commandable	a
commandant	n
commandeer	t
commander	n
commanderies	n
commandership	n
commandery	n
commanding	a
commandingly	v
commandingness	n
commandless	a
commandment	n
commando	n
commandoes	n
commandos	n
commeasurable	a
commeasure	t
commeasured	t
commeasuring	t
commemorable	a
commemorate	t
commemorated	t
commemorating	t
commemoration	n
commemorational	a
commemoratively	v
commemorativeness	n
commemoratory	a
commence	v
commenceable	a
commencement	n
commencer	n
commend	v
commendable	a
commendableness	n
commendably	v
commendam	n
commendation	n
commendatory	a
commender	n
commendingly	v
commensalism	n
commensality	n
commensally	v
commensurability	n
commensurable	a
commensurableness	n
commensurably	v
commensurate	a
commensurately	v
commensurateness	n
commensuration	n
commentable	a
commentarial	a
commentaries	n
commentary	n
commentative	a
commentator	n
commentatorial	a
commentatorially	v
commenter	n
commerce	n
commercialisation	n
commercialise	t
commercialised	t
commercialising	t
commercialism	n
commercialist	n
commercialistic	a
commercialization	n
commercialize	t
commercialized	t
commercializing	t
commercially	v
commies	n
commination	n
comminative	a
comminator	n
comminatory	a
commines	n
commingle	v
commingler	n
comminute	v
comminuted	v
comminuting	v
comminution	n
commis	n
commisce	v
commiserable	a
commiserate	v
commiserated	v
commiserating	v
commiseration	n
commiserative	a
commiseratively	v
commiserator	n
commissar	n
commissarial	a
commissariat	n
commissaries	n
commissary	n
commissionaire	n
commissional	a
commissioner	n
commissionership	n
commissive	a
commissively	v
commissural	a
commissure	n
commissurotomies	n
commissurotomy	n
commit	v
commitment	n
committable	a
committal	n
committed	t
committee	n
committeeism	n
committeeman	n
committeemen	n
committeeship	n
committeewoman	n
committeewomen	n
committer	n
committing	t
commix	v
commixture	n
commode	n
commodious	a
commodiously	v
commodiousness	n
commodities	n
commodity	n
commodore	n
commodus	n
common-law	a
commonable	a
commonage	n
commonality	n
commonalties	n
commonalty	n
commoner	n
commonly	v
commonness	n
commonplacely	v
commonplaceness	n
commons	n
commonsense	a
commonsensible	a
commonsensibly	v
commonsensical	a
commonsensically	v
commonweal	n
commonwealth	n
commorancies	n
commorancy	n
commorant	a
commotion	n
commotional	a
commotive	a
commove	t
commoved	t
commoving	t
communal	a
communalisation	n
communalise	t
communalised	t
communaliser	n
communalising	t
communalism	n
communalist	n
communalistic	a
communality	n
communalization	n
communalize	t
communalized	t
communalizer	n
communalizing	t
communally	v
communard	n
commune	n
communer	n
communicability	n
communicable	a
communicableness	n
communicably	v
communicated	v
communicating	v
communication	n
communicative	a
communicatively	v
communicativeness	n
communicator	n
communicatory	a
communion	n
communionable	a
communional	a
communionist	n
communiqu	n
communis	n
communisation	n
communise	t
communised	t
communising	t
communism	n
communistic	a
communistical	a
communistically	v
communital	a
communitarian	n
communities	n
community	n
communization	n
communize	t
communized	t
communizing	t
commutability	n
commutable	a
commutableness	n
commutate	t
commutated	t
commutating	t
commutation	n
commutative	a
commutatively	v
commutator	n
commuted	v
commuter	n
commuting	v
commutual	a
commutuality	n
commy	n
comnenian	a
comnenus	n
como	n
comorin	n
comoro islands	n
comose	a
compactedly	v
compactedness	n
compactible	a
compactification	n
compaction	n
compactly	v
compactness	n
compadre	n
compagnie	n
compagnies	n
compander	n
companied	n
companies	n
companionability	n
companionable	a
companionableness	n
companionably	v
companionate	a
companionless	a
companionship	n
companionway	n
companying	n
companyless	a
compar	n
comparability	n
comparable	a
comparableness	n
comparably	v
comparatist	n
comparatively	v
comparativeness	n
comparator	n
compared	v
comparer	n
comparing	v
comparison	n
comparsa	n
compart	t
compartimenti	n
compartimento	n
compartment	n
compartmental	a
compartmentalization	n
compartmentalize	v
compartmentalized	t
compartmentalizing	t
compartmentally	v
compartmentation	n
compassable	a
compassion	n
compassionate	a
compassionated	v
compassionately	v
compassionateness	n
compassionating	v
compassionless	a
compassless	a
compaternity	n
compathy	n
compatibility	n
compatible	a
compatibleness	n
compatibly	v
compatriot	n
compatriotic	a
compatriotism	n
compazine	n
compeer	n
compel	v
compellable	a
compellably	v
compellation	n
compelled	v
compellent	a
compeller	n
compelling	n
compellingly	v
compendious	a
compendiously	v
compendiousness	n
compendium	n
compendiums	n
compensable	a
compensated	v
compensating	v
compensatingly	v
compensation	n
compensational	a
compensator	n
compensatory	a
compete	i
competed	i
competence	n
competencies	n
competency	n
competent	a
competently	v
competer	n
competing	i
competingly	v
competition	n
competitive	a
competitively	v
competitiveness	n
competitor	n
competitorship	n
compi	n
compilation	n
compilatory	a
compile	t
compiled	t
compiler	n
compiling	t
complacencies	n
complacency	n
complacent	a
complacently	v
complain	i
complainable	a
complainant	n
complainer	n
complainingly	v
complainingness	n
complaint	n
complaisance	n
complaisant	a
complaisantly	v
complanate	a
complanation	n
complect	t
complected	a
complection	n
complement-fixing	a
complemental	a
complementally	v
complementaries	n
complementariness	n
complementary	a
complementation	n
complemented	a
complementer	n
complementizer	n
completable	a
completed	v
completedness	n
completely	v
completeness	n
completer	n
completing	v
completion	n
completive	a
completively	v
complexion	n
complexional	a
complexionally	v
complexioned	a
complexionless	a
complexities	n
complexity	n
complexly	v
complexness	n
compliable	a
compliableness	n
compliably	v
compliance	n
compliancies	n
compliancy	n
compliant	a
compliantly	v
complicacies	n
complicacy	n
complicated	a
complicatedly	v
complicatedness	n
complicating	v
complication	n
complicative	a
complice	n
complicities	n
complicitous	a
complicity	n
complied	i
complier	n
complimentable	a
complimentarily	v
complimentariness	n
complimentary	a
complimenter	n
complimentingly	v
complin	n
compline	n
complotment	n
complotted	v
complotter	n
complotting	v
compluvium	n
comply	v
complying	i
componental	a
componented	a
componential	a
compony	a
comportance	n
comportment	n
compos	n
composable	a
composed	a
composedly	v
composedness	n
composer	n
composing	v
composite-built	a
compositely	v
compositeness	n
composition	n
compositional	a
compositionally	v
compositive	a
compositively	v
compositor	n
compositorial	a
compossibility	n
compossible	a
compostela	n
composure	n
compotation	n
compotator	n
compotatory	a
compote	n
compotes	n
compotier	n
compotiers	n
compound-wound	a
compoundable	a
compoundedness	n
compounder	n
comprador	n
comprecation	n
comprehender	n
comprehendingly	v
comprehensibility	n
comprehensible	a
comprehensibleness	n
comprehensibly	v
comprehension	n
comprehensively	v
comprehensiveness	n
compressed	a
compressedly	v
compressibilities	n
compressibility	n
compressible	a
compressibly	v
compressingly	v
compression	n
compression-ignition	a
compressional	a
compressive	a
compressively	v
compressor	n
comprisable	a
comprisal	n
comprise	t
comprised	t
comprising	t
comprizable	a
comprizal	n
comprize	t
comprized	t
comprizing	t
compromis	n
compromised	v
compromiser	n
compromises	n
compromising	v
compromisingly	v
compromissary	a
compsognathus	n
compte	n
comptes rendus	n
comptom	n
comptometer	n
compton	n
compton-burnett	n
comptroller	n
comptrollership	n
compulsion	n
compulsively	v
compulsiveness	n
compulsorily	v
compulsoriness	n
compulsory	a
compunction	n
compunctionless	a
compunctious	a
compunctiously	v
compurgation	n
compurgator	n
compurgatorial	a
compurgatory	a
computability	n
computable	a
computably	v
computation	n
computational	a
computative	a
computatively	v
computed	v
computer	n
computerization	n
computerized	t
computerizing	t
computing	v
computist	n
comr	n
comrade	n
comradery	n
comradeship	n
comras	n
comsat	n
comstock	n
comstockery	n
comte	n
comtes	n
comtesse	n
comtesses	n
comtian	a
comtism	n
comus	n
comvia	n
comyns	n
con	n
conah	n
conakry	n
conal	n
conall	n
conan	n
conant	n
conard	n
conation	n
conative	a
conatus	n
conc	n
concatenated	v
concatenating	v
concatenation	n
concatenator	n
concaved	v
concavely	v
concaveness	n
concaving	v
concavities	n
concavity	n
concavo-concave	a
concavo-convex	a
conceal	t
concealable	a
concealedly	v
concealedness	n
concealer	n
concealment	n
conceded	v
concededly	v
conceder	n
conceding	v
conceited	a
conceitedly	v
conceitedness	n
conceivability	n
conceivable	a
conceivableness	n
conceivably	v
conceived	v
conceiver	n
conceiving	v
concelebrate	v
concelebrated	i
concelebrating	i
concelebration	n
concent	n
concentrated	v
concentrating	v
concentration	n
concentrative	a
concentrativeness	n
concentrator	n
concentre	v
concentric	a
concentrically	v
concentricity	n
concepci	n
concepcion	n
concept	n
conceptacle	n
conceptacular	a
conception	n
conceptional	a
conceptive	a
conceptual	a
conceptualisation	n
conceptualism	n
conceptualist	n
conceptualistic	a
conceptuality	n
conceptualization	n
conceptualize	v
conceptualized	v
conceptualizing	v
conceptually	v
concerned	a
concernedly	v
concernedness	n
concerningly	v
concerningness	n
concernment	n
concertanti	n
concertatos	n
concerted	a
concertedly	v
concertgoer	n
concerti	n
concerti grossi	n
concertini	n
concertinist	n
concertino	n
concertise	i
concertised	i
concertiser	n
concertising	i
concertize	i
concertized	i
concertizer	n
concertizing	i
concertmaster	n
concerto	n
concessible	a
concession	n
concessionaire	n
concessionaries	n
concessive	a
concessively	v
conch	n
concha	n
conchae	n
conchal	a
conchate	a
conched	a
conchfish	n
conchie	n
conchies	n
conchiferous	a
conchiolin	n
conchita	n
conchobar	n
conchoid	n
conchoidal	a
conchoidally	v
conchological	a
conchologically	v
conchologist	n
conchology	n
conchs	n
conchy	n
concierge	n
concierges	n
conciliable	a
conciliar	a
conciliarly	v
conciliate	t
conciliated	t
conciliating	t
conciliatingly	v
conciliation	n
conciliator	n
conciliatorily	v
conciliatoriness	n
conciliatory	a
concinnate	t
concinnated	t
concinnating	t
concinnities	n
concinnity	n
concinnous	a
concinnously	v
concise	a
concisely	v
conciseness	n
concision	n
conclave	n
conclavist	n
concludable	a
conclude	v
concluded	v
concluder	n
concludible	a
concluding	v
conclusion	n
conclusional	a
conclusionally	v
conclusive	a
conclusively	v
conclusiveness	n
concoct	t
concocter	n
concoction	n
concoctive	a
concoctor	n
concoff	n
concomitance	n
concomitantly	v
concord	n
concordal	a
concordance	n
concordant	a
concordantly	v
concordat	n
concordatory	a
concorde	n
concordia	n
concorporated	v
concorporating	v
concorporation	n
concourse	n
concrescence	n
concreted	v
concretely	v
concreteness	n
concreting	v
concretion	n
concretionary	a
concretive	a
concretively	v
concretization	n
concretize	t
concretized	t
concretizing	t
concubinage	n
concupiscence	n
concupiscent	a
concupiscible	a
concur	v
concurred	i
concurrence	n
concurrently	v
concurring	i
concurringly	v
concuss	t
concussant	a
concussion	n
concussional	a
concussive	a
concyclic	a
cond	n
condamine	n
condemn	t
condemnable	a
condemnably	v
condemnation	n
condemnatory	a
condemner	n
condemningly	v
condensability	n
condensable	a
condensaries	n
condensary	n
condensate	n
condensation	n
condensational	a
condensative	a
condense	t
condensed	a
condensedly	v
condensedness	n
condenser	n
condenseries	n
condensery	n
condensible	a
condensing	v
condescend	i
condescendence	n
condescendent	n
condescender	n
condescending	a
condescendingly	v
condescension	n
condescensive	a
condescensively	v
condign	a
condignity	n
condignly	v
condillac	n
condiment	n
condimental	a
condimentary	a
condisciple	n
condit	n
conditional	a
conditionality	n
conditionally	v
conditioned	a
conditioner	n
conditioning	n
condititivia	n
conditivium	n
conditorium	n
conditotoria	n
condolatory	a
condole	i
condoled	v
condolence	n
condolent	a
condoler	n
condoling	v
condolingly	v
condom	n
condominium	n
condominiums	n
condon	n
condonable	a
condonation	n
condone	t
condoner	n
condor	n
condorcet	n
condottiere	n
condottieri	n
conduce	i
conduceability	n
conduced	i
conducer	n
conducible	a
conducibleness	n
conducibly	v
conducing	i
conducingly	v
conducive	a
conduciveness	n
conductance	n
conductibility	n
conductible	a
conduction	n
conductional	a
conductive	a
conductively	v
conductivities	n
conductivity	n
conductor	n
conductorial	a
conductorless	a
conductorship	n
conductress	n
conductus	n
conduit	n
conduplicate	a
conduplication	n
condylar	a
condylarth	n
condyle	n
condyloid	a
condyloma	n
condylomas	n
condylomata	n
condylomatous	a
cone off	t
cone-in-cone	n
coned	v
coneflower	n
conelrad	n
conenose	n
coney	n
coneys	n
conf	n
confabbed	v
confabbing	v
confabulate	i
confabulated	i
confabulating	i
confabulation	n
confabulator	n
confabulatory	a
confarreate	a
confarreated	a
confarreation	n
confect	t
confection	n
confectionaries	n
confectioner	n
confectioneries	n
confectionery	n
confederacies	n
confederacy	n
confederalist	n
confederated	v
confederating	v
confederation	n
confederationism	n
confederationist	n
confederative	a
conferee	n
conference	n
conferential	a
conferment	n
conferrable	a
conferral	n
conferred	v
conferrer	n
conferring	v
confervae	n
conferval	a
confervalike	a
confervous	a
confessable	a
confessant	n
confessedly	v
confessingly	v
confession	n
confessionalism	n
confessionaries	n
confessor	n
confetti	n
confidant	n
confidante	n
confided	v
confidence	n
confidente	n
confidential	a
confidentiality	n
confidentially	v
confidentialness	n
confidently	v
confider	n
confiding	a
confidingly	v
configuration	n
configurational	a
configurationally	v
configurationism	n
configurationist	n
configurative	a
configure	t
confinable	a
confineable	a
confined	a
confinedly	v
confinedness	n
confineless	a
confinement	n
confiner	n
confining	v
confirm	t
confirmable	a
confirmand	n
confirmation	n
confirmatory	a
confirmed	a
confirmedly	v
confirmedness	n
confirmer	n
confirmingly	v
confirmor	n
confiscable	a
confiscated	v
confiscating	v
confiscation	n
confiscator	n
confiscatory	a
confiteor	n
confiture	n
conflagrant	a
conflagration	n
conflagrative	a
conflate	t
conflation	n
conflictingly	v
confliction	n
conflictive	a
conflictory	a
confluence	n
confocal	a
conformability	n
conformable	a
conformableness	n
conformably	v
conformal	a
conformance	n
conformation	n
conformer	n
conformingly	v
conformism	n
conformities	n
conformity	n
confound	t
confoundable	a
confounded	a
confoundedly	v
confoundedness	n
confounder	n
confoundingly	v
confr	n
confraternal	a
confraternities	n
confraternity	n
confrere	n
confricamenta	n
confricamentum	n
confront	t
confrontation	n
confronter	n
confrontment	n
confucianism	n
confucianist	n
confucius	n
confusability	n
confusable	a
confusably	v
confuse	t
confused	t
confusedly	v
confusedness	n
confusing	t
confusingly	v
confusion	n
confusional	a
confutable	a
confutation	n
confutative	a
confute	t
confuted	t
confuter	n
confuting	t
cong	n
congaed	n
congaing	n
congas	n
congdon	n
congealability	n
congealable	a
congealableness	n
congealedness	n
congealer	n
congealment	n
congeed	v
congeeing	v
congelation	n
congelifract	n
congelifraction	n
congeliturbation	n
congener	n
congeneric	a
congenial	a
congeniality	n
congenially	v
congenialness	n
congenital	a
congenitally	v
congenitalness	n
conger	n
congeries	n
congestible	a
congestion	n
congestive	a
congestus	a
congii	n
congius	n
conglobated	v
conglobately	v
conglobating	v
conglobation	n
conglomerated	v
conglomeratic	a
conglomerating	v
conglomeration	n
conglutinant	a
conglutinate	v
conglutinated	v
conglutinating	v
conglutination	n
conglutinative	a
congo	n
congou	n
congratulate	t
congratulated	t
congratulating	t
congratulational	a
congratulator	n
congratulatory	a
congregant	n
congregated	v
congregating	v
congregation	n
congregational	a
congregationalism	n
congregationally	v
congregative	a
congregativeness	n
congregator	n
congress	n
congressional	a
congressionalist	n
congressionally	v
congressman	n
congressman-at-large	n
congressmen	n
congresswoman	n
congresswomen	n
congreve	n
congruence	n
congruencies	n
congruency	n
congruent	a
congruently	v
congruities	n
congruity	n
congruous	a
congruously	v
congruousness	n
coniah	n
conias	n
conical	a
conically	v
conicalness	n
conicity	n
conicoid	n
conics	n
conidial	a
conidian	a
conidiophore	n
conidiophorous	a
conidium	n
conies	n
conifer	n
coniferin	n
coniferous	a
coniine	n
coning	v
coninidia	n
coniology	n
coniroster	n
conirostral	a
conium	n
conjecturable	a
conjecturably	v
conjectural	a
conjecturally	v
conjectured	v
conjecturer	n
conjecturing	v
conjoin	v
conjoined	a
conjoinedly	v
conjoiner	n
conjoint	a
conjointly	v
conjointness	n
conjugable	a
conjugably	v
conjugal	a
conjugality	n
conjugally	v
conjugant	n
conjugated	a
conjugating	v
conjugation	n
conjugational	a
conjugationally	v
conjugative	a
conjugator	n
conjunction	n
conjunction-reduction	n
conjunctional	a
conjunctionally	v
conjunctiva	n
conjunctivae	n
conjunctival	a
conjunctivas	n
conjunctively	v
conjunctivitis	n
conjunctly	v
conjunctural	a
conjuncture	n
conjuration	n
conjurator	n
conjure up	t
conjured	v
conjurer	n
conk out	i
conker	n
conkers	n
conlan	n
conlee	n
conlen	n
conley	n
conli	n
conlin	n
conlon	n
conn	n
connacht	n
connate	a
connately	v
connateness	n
connation	n
connatural	a
connaturally	v
connaturalness	n
connaught	n
connectable	a
connected	a
connectedly	v
connectedness	n
connectible	a
connecticut	n
connection	n
connectional	a
connectionism	n
connectively	v
connectivity	n
connector	n
connee	n
connel	n
connell	n
connelley	n
connellsville	n
connelly	n
connemara	n
conner	n
conners	n
connett	n
connexion	n
connexional	a
conney	n
conni	n
connie	n
conniption	n
connivance	n
connivant	a
connivantly	v
connive	i
connived	i
connivent	a
connivently	v
conniver	n
conniving	i
connivingly	v
connoisseur	n
connoisseurship	n
connolly	n
connor	n
connors	n
connotation	n
connotative	a
connotatively	v
connote	t
connoted	v
connoting	v
connotive	a
connotively	v
connubial	a
connubiality	n
connubially	v
conny	n
conodont	n
conoidally	v
conon	n
conoscenti	n
conoscope	n
conoscopic	a
conover	n
conquerable	a
conquerableness	n
conqueringly	v
conqueror	n
conquest	n
conquian	n
conquistador	n
conquistadores	n
conrad	n
conrade	n
conrado	n
conral	n
conroe	n
conroy	n
cons	n
consanguineous	a
consanguineously	v
consanguinity	n
consarned	a
conscience	n
conscience-stricken	a
conscienceless	a
consciencelessly	v
consciencelessness	n
conscientious	a
conscientiously	v
conscientiousness	n
conscionable	a
conscionableness	n
conscionably	v
conscious	a
consciously	v
consciousness	n
conscript fathers	n
conscription	n
conscriptional	a
conscriptionist	n
consecrated	v
consecratedness	n
consecrater	n
consecrating	v
consecration	n
consecrative	a
consecrator	n
consecratory	a
consecution	n
consecutive	a
consecutively	v
consecutiveness	n
consensual	a
consensually	v
consensus	n
consensuses	n
consentaneity	n
consentaneous	a
consentaneously	v
consentaneousness	n
consenter	n
consentience	n
consentient	a
consentiently	v
consequence	n
consequences	n
consequential	a
consequentiality	n
consequentially	v
consequentialness	n
consequently	v
conservable	a
conservancies	n
conservancy	n
conservant	a
conservation	n
conservational	a
conservationist	n
conservatism	n
conservatively	v
conservativeness	n
conservatoire	n
conservatoires	n
conservator	n
conservatories	n
conservatorium	n
conserved	v
conserver	n
conserving	v
consett	n
consider	v
considerable	a
considerably	v
considerance	n
considerate	a
considerately	v
considerateness	n
consideration	n
considered	a
considerer	n
consignable	a
consignation	n
consignee	n
consignment	n
consignor	n
consist	i
consistencies	n
consistency	n
consistent	a
consistently	v
consistorial	a
consistorian	a
consistories	n
consistory	n
consociation	n
consocies	n
consol	n
consolable	a
consolata	n
consolation	n
consolatory	a
consoled	t
consoler	n
consolette	n
consolidate	v
consolidated	v
consolidating	v
consolidation	n
consolidative	a
consolidator	n
consoling	t
consolingly	a
consolitorily	v
consolitoriness	n
consols	n
consolute	a
consomm	n
consonance	n
consonant	n
consonantal	a
consonantally	v
consonantism	n
consonantly	v
consortable	a
consorter	n
consortial	a
consortion	n
consortitia	n
consortium	n
conspecific	a
conspectus	n
conspectuses	n
consperg	n
conspicuity	n
conspicuous	a
conspicuously	v
conspicuousness	n
conspiracies	n
conspiracy	n
conspirative	a
conspirator	n
conspiratorial	a
conspiratorially	v
conspiratress	n
conspired	v
conspiring	v
conspiringly	v
const	n
constable	n
constableship	n
constabularies	n
constance	n
constancia	n
constancy	n
constant	n
constanta	n
constantan	n
constantia	n
constantin	n
constantina	n
constantine	n
constantinian	a
constantino	n
constantinople	n
constantly	v
constatation	n
constellate	v
constellation	n
constellatory	a
consternate	t
consternated	t
consternating	t
consternation	n
constipate	t
constipated	t
constipating	t
constipation	n
constituencies	n
constituency	n
constituently	v
constitute	t
constituted	t
constituter	n
constituting	t
constitution	n
constitutionalism	n
constitutionalist	n
constitutionality	n
constitutionally	v
constitutive	a
constitutively	v
constitutor	n
constr	n
constrain	t
constrainable	a
constrained	a
constrainedly	v
constrainer	n
constrainingly	v
constraint	n
constrict	t
constriction	n
constrictive	a
constrictor	n
constringe	t
constringed	t
constringency	n
constringent	a
constringing	t
construability	n
construable	a
constructer	n
constructible	a
construction	n
constructional	a
constructionally	v
constructionism	n
constructionist	n
constructive	a
constructively	v
constructiveness	n
constructivism	n
constructor	n
construed	v
construer	n
construing	v
consubstantial	a
consubstantialism	n
consubstantialist	n
consubstantiality	n
consubstantially	v
consubstantiate	i
consubstantiated	v
consubstantiating	v
consubstantiation	n
consuela	n
consuelo	n
consuetude	n
consuetudinary	a
consul	n
consular	a
consulate	n
consulship	n
consultable	a
consultant	n
consultation	n
consultative	a
consultatively	v
consulter	n
consulting	a
consultive	a
consumed	v
consumedly	v
consumer	n
consumer goods	n
consuming	v
consumingly	v
consumingness	n
consummated	v
consummately	v
consummating	v
consummation	n
consummative	a
consummator	n
consummatory	a
consumption	n
consumptively	v
consumptiveness	n
consus	n
cont	n
contactant	n
contactor	n
contactual	a
contactually	v
contaggia	n
contagion	n
contagioned	a
contagiosity	n
contagious	a
contagiously	v
contagiousness	n
contagium	n
contain	t
containable	a
contained	a
containedly	v
container	n
containerboard	n
containerization	n
containerize	t
containerized	t
containerizing	t
containment	n
contakion	n
contakionkia	n
contam	n
contaminable	a
contaminant	n
contaminated	v
contaminating	v
contamination	n
contaminative	a
contaminator	n
contaminous	a
contangoes	n
contangos	n
contd	n
conte	n
contemn	t
contemner	n
contemnible	a
contemnibly	v
contemningly	v
contemp	n
contemplable	a
contemplated	v
contemplating	v
contemplatingly	v
contemplation	n
contemplatively	v
contemplativeness	n
contemplator	n
contemporaneity	n
contemporaneous	a
contemporaneously	v
contemporaneousness	n
contemporaries	n
contemporarily	v
contemporariness	n
contemporize	v
contemporized	v
contemporizing	v
contempt	n
contemptibility	n
contemptible	a
contemptibleness	n
contemptibly	v
contemptuous	a
contemptuously	v
contemptuousness	n
contendingly	v
contentable	a
contented	a
contentedly	v
contentedness	n
contention	n
contentional	a
contentious	a
contentiously	v
contentiousness	n
contently	v
contentment	n
contentness	n
conterminous	a
conterminously	v
conterminousness	n
contes	n
contestable	a
contestableness	n
contestably	v
contestant	n
contestation	n
contester	n
contestingly	v
context	n
contextual	a
contextualize	t
contextually	v
contextural	a
contexture	n
contextured	a
contg	n
conti	n
contiguities	n
contiguity	n
